final_run_training_loss,final_run_training_dice,final_run_validation_loss,final_run_validation_dice,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7396963238716125,0.6082848310470581,0.8374775648117065,0.6761202216148376,22,1757127768,,False,23,98484_00000,2025-09-05_23-02-48,25.71490216255188,580.5958423614502,4011614,c1110a-s15.ufhpc,10.13.171.245,580.5958423614502,23
0.7892666459083557,0.587867259979248,0.8306257128715515,0.7178432941436768,23,1757127793,,False,24,98484_00000,2025-09-05_23-03-13,25.18524980545044,605.7810921669006,4011614,c1110a-s15.ufhpc,10.13.171.245,605.7810921669006,24
0.7520387768745422,0.6064184904098511,0.8242809772491455,0.7283053994178772,24,1757127818,,False,25,98484_00000,2025-09-05_23-03-38,24.886993169784546,630.6680853366852,4011614,c1110a-s15.ufhpc,10.13.171.245,630.6680853366852,25
0.7784242630004883,0.588741660118103,0.8321237564086914,0.6310656070709229,25,1757127842,,False,26,98484_00000,2025-09-05_23-04-02,24.447489976882935,655.1155753135681,4011614,c1110a-s15.ufhpc,10.13.171.245,655.1155753135681,26
0.7843326330184937,0.5097865462303162,0.8318394422531128,0.5962667465209961,26,1757127866,,False,27,98484_00000,2025-09-05_23-04-26,23.53342318534851,678.6489984989166,4011614,c1110a-s15.ufhpc,10.13.171.245,678.6489984989166,27
0.7837685942649841,0.6211087703704834,0.8416563272476196,0.46234679222106934,27,1757127891,,False,28,98484_00000,2025-09-05_23-04-51,25.38778281211853,704.0367813110352,4011614,c1110a-s15.ufhpc,10.13.171.245,704.0367813110352,28
0.7389485836029053,0.6710717678070068,0.8382115364074707,0.3935452699661255,28,1757127916,,False,29,98484_00000,2025-09-05_23-05-16,24.365670919418335,728.4024522304535,4011614,c1110a-s15.ufhpc,10.13.171.245,728.4024522304535,29
0.7723909616470337,0.6742456555366516,0.841680109500885,0.32886433601379395,29,1757127939,,False,30,98484_00000,2025-09-05_23-05-39,23.78645610809326,752.1889083385468,4011614,c1110a-s15.ufhpc,10.13.171.245,752.1889083385468,30
0.7418916821479797,0.6976174712181091,0.7874798774719238,0.7623071074485779,30,1757127965,,False,31,98484_00000,2025-09-05_23-06-05,26.096917152404785,778.2858254909515,4011614,c1110a-s15.ufhpc,10.13.171.245,778.2858254909515,31
0.7489559054374695,0.7206810116767883,0.7465353012084961,0.8096619844436646,31,1757127991,,False,32,98484_00000,2025-09-05_23-06-31,25.269119262695312,803.5549447536469,4011614,c1110a-s15.ufhpc,10.13.171.245,803.5549447536469,32
0.755643904209137,0.6617597937583923,0.7387123107910156,0.7594200372695923,32,1757128016,,False,33,98484_00000,2025-09-05_23-06-56,24.945117235183716,828.5000619888306,4011614,c1110a-s15.ufhpc,10.13.171.245,828.5000619888306,33
0.7341433167457581,0.7055967450141907,0.736872136592865,0.7446105480194092,33,1757128040,,False,34,98484_00000,2025-09-05_23-07-20,23.80503511428833,852.3050971031189,4011614,c1110a-s15.ufhpc,10.13.171.245,852.3050971031189,34
0.7990582585334778,0.6676801443099976,0.7332199811935425,0.7809644937515259,34,1757128063,,False,35,98484_00000,2025-09-05_23-07-43,23.887319326400757,876.1924164295197,4011614,c1110a-s15.ufhpc,10.13.171.245,876.1924164295197,35
0.7624145746231079,0.6406609416007996,0.7381341457366943,0.7949903011322021,35,1757128088,,False,36,98484_00000,2025-09-05_23-08-08,24.586336135864258,900.7787525653839,4011614,c1110a-s15.ufhpc,10.13.171.245,900.7787525653839,36
0.7476745843887329,0.6779505014419556,0.724736213684082,0.7470368146896362,36,1757128113,,False,37,98484_00000,2025-09-05_23-08-33,25.0377836227417,925.8165361881256,4011614,c1110a-s15.ufhpc,10.13.171.245,925.8165361881256,37
0.747836172580719,0.6892520785331726,0.7281295657157898,0.6656535863876343,37,1757128137,,False,38,98484_00000,2025-09-05_23-08-57,24.364110946655273,950.1806471347809,4011614,c1110a-s15.ufhpc,10.13.171.245,950.1806471347809,38
0.7458169460296631,0.6470270752906799,0.7221396565437317,0.6749048829078674,38,1757128162,,False,39,98484_00000,2025-09-05_23-09-22,24.864378452301025,975.0450255870819,4011614,c1110a-s15.ufhpc,10.13.171.245,975.0450255870819,39
0.7016199231147766,0.7291748523712158,0.7185472249984741,0.7250933647155762,39,1757128187,,False,40,98484_00000,2025-09-05_23-09-47,24.382538557052612,999.4275641441345,4011614,c1110a-s15.ufhpc,10.13.171.245,999.4275641441345,40
0.730914831161499,0.7198804020881653,0.714743435382843,0.7166637778282166,40,1757128212,,False,41,98484_00000,2025-09-05_23-10-12,24.81421184539795,1024.2417759895325,4011614,c1110a-s15.ufhpc,10.13.171.245,1024.2417759895325,41
0.7176007628440857,0.7469366788864136,0.71526038646698,0.6799818277359009,41,1757128235,,False,42,98484_00000,2025-09-05_23-10-35,23.949630737304688,1048.1914067268372,4011614,c1110a-s15.ufhpc,10.13.171.245,1048.1914067268372,42
0.7360053658485413,0.7592807412147522,0.718002200126648,0.6377289295196533,42,1757128261,,False,43,98484_00000,2025-09-05_23-11-01,25.166921854019165,1073.3583285808563,4011614,c1110a-s15.ufhpc,10.13.171.245,1073.3583285808563,43
0.7446979880332947,0.7070367932319641,0.7152822017669678,0.6299120783805847,43,1757128285,,False,44,98484_00000,2025-09-05_23-11-25,24.105520009994507,1097.4638485908508,4011614,c1110a-s15.ufhpc,10.13.171.245,1097.4638485908508,44
0.7657225131988525,0.6919902563095093,0.7122719883918762,0.6322593688964844,44,1757128310,,False,45,98484_00000,2025-09-05_23-11-50,24.887285709381104,1122.351134300232,4011614,c1110a-s15.ufhpc,10.13.171.245,1122.351134300232,45
0.7237067222595215,0.733098030090332,0.7062554955482483,0.6684325933456421,45,1757128334,,False,46,98484_00000,2025-09-05_23-12-14,24.109528064727783,1146.4606623649597,4011614,c1110a-s15.ufhpc,10.13.171.245,1146.4606623649597,46
0.7088244557380676,0.6926115155220032,0.6973033547401428,0.7134308815002441,46,1757128358,,False,47,98484_00000,2025-09-05_23-12-38,24.319255828857422,1170.7799181938171,4011614,c1110a-s15.ufhpc,10.13.171.245,1170.7799181938171,47
0.7549704909324646,0.7158469557762146,0.6890325546264648,0.762796938419342,47,1757128383,,False,48,98484_00000,2025-09-05_23-13-03,24.593495845794678,1195.3734140396118,4011614,c1110a-s15.ufhpc,10.13.171.245,1195.3734140396118,48
0.7413565516471863,0.6841106414794922,0.6864833831787109,0.79319167137146,48,1757128408,,False,49,98484_00000,2025-09-05_23-13-28,25.62879252433777,1221.0022065639496,4011614,c1110a-s15.ufhpc,10.13.171.245,1221.0022065639496,49
0.7320825457572937,0.7673995494842529,0.6799457669258118,0.8172889351844788,49,1757128434,,False,50,98484_00000,2025-09-05_23-13-54,25.726908206939697,1246.7291147708893,4011614,c1110a-s15.ufhpc,10.13.171.245,1246.7291147708893,50
0.7049663066864014,0.7685682773590088,0.6764670014381409,0.8284897804260254,50,1757128459,,False,51,98484_00000,2025-09-05_23-14-19,24.73076343536377,1271.459878206253,4011614,c1110a-s15.ufhpc,10.13.171.245,1271.459878206253,51
0.7428640723228455,0.74025958776474,0.6774246096611023,0.8302137851715088,51,1757128485,,False,52,98484_00000,2025-09-05_23-14-45,25.894890308380127,1297.3547685146332,4011614,c1110a-s15.ufhpc,10.13.171.245,1297.3547685146332,52
0.7335417866706848,0.7455492615699768,0.6717226505279541,0.8306429982185364,52,1757128509,,False,53,98484_00000,2025-09-05_23-15-09,24.440794467926025,1321.7955629825592,4011614,c1110a-s15.ufhpc,10.13.171.245,1321.7955629825592,53
0.7328248023986816,0.7751786112785339,0.67283034324646,0.8205070495605469,53,1757128535,,False,54,98484_00000,2025-09-05_23-15-35,26.03219223022461,1347.8277552127838,4011614,c1110a-s15.ufhpc,10.13.171.245,1347.8277552127838,54
0.7297247648239136,0.7838841676712036,0.6713883280754089,0.8239313364028931,54,1757128559,,False,55,98484_00000,2025-09-05_23-15-59,24.165085077285767,1371.9928402900696,4011614,c1110a-s15.ufhpc,10.13.171.245,1371.9928402900696,55
0.7553355097770691,0.7185891270637512,0.6684098839759827,0.8234560489654541,55,1757128583,,False,56,98484_00000,2025-09-05_23-16-23,24.107572555541992,1396.1004128456116,4011614,c1110a-s15.ufhpc,10.13.171.245,1396.1004128456116,56
0.7223765850067139,0.7697484493255615,0.6633861064910889,0.8326995968818665,56,1757128608,,False,57,98484_00000,2025-09-05_23-16-48,24.035549879074097,1420.1359627246857,4011614,c1110a-s15.ufhpc,10.13.171.245,1420.1359627246857,57
0.7628623247146606,0.7531229853630066,0.6636744737625122,0.8363573551177979,57,1757128632,,False,58,98484_00000,2025-09-05_23-17-12,24.0100257396698,1444.1459884643555,4011614,c1110a-s15.ufhpc,10.13.171.245,1444.1459884643555,58
0.685018002986908,0.8076828122138977,0.6617968678474426,0.8404204845428467,58,1757128656,,False,59,98484_00000,2025-09-05_23-17-36,24.739348888397217,1468.8853373527527,4011614,c1110a-s15.ufhpc,10.13.171.245,1468.8853373527527,59
0.7233242988586426,0.6942247152328491,0.6606858968734741,0.8452579975128174,59,1757128680,,False,60,98484_00000,2025-09-05_23-18-00,23.84490442276001,1492.7302417755127,4011614,c1110a-s15.ufhpc,10.13.171.245,1492.7302417755127,60
0.7483058571815491,0.7006116509437561,0.6570450067520142,0.8488730192184448,60,1757128705,,False,61,98484_00000,2025-09-05_23-18-25,24.369926929473877,1517.1001687049866,4011614,c1110a-s15.ufhpc,10.13.171.245,1517.1001687049866,61
0.7047135829925537,0.7837330102920532,0.6581929326057434,0.8476969003677368,61,1757128729,,False,62,98484_00000,2025-09-05_23-18-49,24.547391891479492,1541.647560596466,4011614,c1110a-s15.ufhpc,10.13.171.245,1541.647560596466,62
0.6918115615844727,0.8151954412460327,0.6545358300209045,0.8460392951965332,62,1757128754,,False,63,98484_00000,2025-09-05_23-19-14,24.81306290626526,1566.4606235027313,4011614,c1110a-s15.ufhpc,10.13.171.245,1566.4606235027313,63
0.6924277544021606,0.736587643623352,0.6562947630882263,0.8483577966690063,63,1757128778,,False,64,98484_00000,2025-09-05_23-19-38,23.978805541992188,1590.4394290447235,4011614,c1110a-s15.ufhpc,10.13.171.245,1590.4394290447235,64
0.7176319360733032,0.7736842632293701,0.6569614410400391,0.8493207097053528,64,1757128803,,False,65,98484_00000,2025-09-05_23-20-03,25.182258129119873,1615.6216871738434,4011614,c1110a-s15.ufhpc,10.13.171.245,1615.6216871738434,65
0.6890634298324585,0.828997790813446,0.6541246175765991,0.8475892543792725,65,1757128828,,False,66,98484_00000,2025-09-05_23-20-28,25.081822395324707,1640.703509569168,4011614,c1110a-s15.ufhpc,10.13.171.245,1640.703509569168,66
0.7314046621322632,0.8036112189292908,0.6529101729393005,0.8459227681159973,66,1757128853,,False,67,98484_00000,2025-09-05_23-20-53,24.52865982055664,1665.2321693897247,4011614,c1110a-s15.ufhpc,10.13.171.245,1665.2321693897247,67
0.7021203637123108,0.794244110584259,0.6531230807304382,0.8452780246734619,67,1757128878,,False,68,98484_00000,2025-09-05_23-21-18,25.750975847244263,1690.983145236969,4011614,c1110a-s15.ufhpc,10.13.171.245,1690.983145236969,68
0.735063910484314,0.7496994733810425,0.6525688171386719,0.8431860208511353,68,1757128903,,False,69,98484_00000,2025-09-05_23-21-43,24.130475282669067,1715.113620519638,4011614,c1110a-s15.ufhpc,10.13.171.245,1715.113620519638,69
0.7431176900863647,0.7712575793266296,0.6527566313743591,0.8402327299118042,69,1757128927,,False,70,98484_00000,2025-09-05_23-22-07,24.356374502182007,1739.46999502182,4011614,c1110a-s15.ufhpc,10.13.171.245,1739.46999502182,70
0.7431430816650391,0.768460214138031,0.6498816609382629,0.840369462966919,70,1757128952,,False,71,98484_00000,2025-09-05_23-22-32,24.991530895233154,1764.4615259170532,4011614,c1110a-s15.ufhpc,10.13.171.245,1764.4615259170532,71
0.6973994970321655,0.735129714012146,0.6463186740875244,0.8410481810569763,71,1757128977,,False,72,98484_00000,2025-09-05_23-22-57,25.31826424598694,1789.7797901630402,4011614,c1110a-s15.ufhpc,10.13.171.245,1789.7797901630402,72
0.7272321581840515,0.7648572325706482,0.6466277837753296,0.8410420417785645,72,1757129001,,False,73,98484_00000,2025-09-05_23-23-21,24.149862051010132,1813.9296522140503,4011614,c1110a-s15.ufhpc,10.13.171.245,1813.9296522140503,73
0.6957709789276123,0.7855467796325684,0.6507467031478882,0.8414220213890076,73,1757129027,,False,74,98484_00000,2025-09-05_23-23-47,25.217956066131592,1839.1476082801819,4011614,c1110a-s15.ufhpc,10.13.171.245,1839.1476082801819,74
0.7413551807403564,0.7620084881782532,0.6474363803863525,0.837376594543457,74,1757129051,,False,75,98484_00000,2025-09-05_23-24-11,24.111876249313354,1863.2594845294952,4011614,c1110a-s15.ufhpc,10.13.171.245,1863.2594845294952,75
0.7373325228691101,0.7426117658615112,0.6492085456848145,0.8586661219596863,75,1757129076,,False,76,98484_00000,2025-09-05_23-24-36,24.771394968032837,1888.030879497528,4011614,c1110a-s15.ufhpc,10.13.171.245,1888.030879497528,76
0.7214677929878235,0.7724519371986389,0.6523314118385315,0.8465002179145813,76,1757129100,,False,77,98484_00000,2025-09-05_23-25-00,23.984793186187744,1912.0156726837158,4011614,c1110a-s15.ufhpc,10.13.171.245,1912.0156726837158,77
0.6791146993637085,0.8176320791244507,0.6526787877082825,0.8235583305358887,77,1757129125,,False,78,98484_00000,2025-09-05_23-25-25,25.523009538650513,1937.5386822223663,4011614,c1110a-s15.ufhpc,10.13.171.245,1937.5386822223663,78
0.7022716403007507,0.7566141486167908,0.6499134302139282,0.8282455205917358,78,1757129151,,False,79,98484_00000,2025-09-05_23-25-51,25.983203172683716,1963.52188539505,4011614,c1110a-s15.ufhpc,10.13.171.245,1963.52188539505,79
0.7682200074195862,0.7596620917320251,0.6459029912948608,0.8480871915817261,79,1757129176,,False,80,98484_00000,2025-09-05_23-26-16,24.41041374206543,1987.9322991371155,4011614,c1110a-s15.ufhpc,10.13.171.245,1987.9322991371155,80
0.7068435549736023,0.7496781945228577,0.6421675682067871,0.8694776296615601,80,1757129200,,False,81,98484_00000,2025-09-05_23-26-40,24.618743658065796,2012.5510427951813,4011614,c1110a-s15.ufhpc,10.13.171.245,2012.5510427951813,81
0.7108563780784607,0.770829975605011,0.635395348072052,0.889835000038147,81,1757129224,,False,82,98484_00000,2025-09-05_23-27-04,24.128976345062256,2036.6800191402435,4011614,c1110a-s15.ufhpc,10.13.171.245,2036.6800191402435,82
0.7402352690696716,0.7463984489440918,0.6294752955436707,0.9000288248062134,82,1757129250,,False,83,98484_00000,2025-09-05_23-27-30,25.69104766845703,2062.3710668087006,4011614,c1110a-s15.ufhpc,10.13.171.245,2062.3710668087006,83
0.7500619292259216,0.7601071000099182,0.618710458278656,0.8972790241241455,83,1757129275,,False,84,98484_00000,2025-09-05_23-27-55,25.085970640182495,2087.457037448883,4011614,c1110a-s15.ufhpc,10.13.171.245,2087.457037448883,84
0.6619409322738647,0.8112162351608276,0.6180882453918457,0.8667162656784058,84,1757129301,,False,85,98484_00000,2025-09-05_23-28-21,25.664044857025146,2113.121082305908,4011614,c1110a-s15.ufhpc,10.13.171.245,2113.121082305908,85
0.7203635573387146,0.7094727158546448,0.6222549080848694,0.8446024656295776,85,1757129325,,False,86,98484_00000,2025-09-05_23-28-45,23.87035608291626,2136.9914383888245,4011614,c1110a-s15.ufhpc,10.13.171.245,2136.9914383888245,86
0.6899206042289734,0.7445986866950989,0.6120707988739014,0.8462209701538086,86,1757129348,,False,87,98484_00000,2025-09-05_23-29-08,23.70840072631836,2160.699839115143,4011614,c1110a-s15.ufhpc,10.13.171.245,2160.699839115143,87
0.7153236865997314,0.7855318784713745,0.5967876315116882,0.8603774905204773,87,1757129372,,False,88,98484_00000,2025-09-05_23-29-33,24.15653133392334,2184.856370449066,4011614,c1110a-s15.ufhpc,10.13.171.245,2184.856370449066,88
0.677548348903656,0.8017861843109131,0.5906463861465454,0.8695928454399109,88,1757129396,,False,89,98484_00000,2025-09-05_23-29-56,23.907047271728516,2208.7634177207947,4011614,c1110a-s15.ufhpc,10.13.171.245,2208.7634177207947,89
0.741777241230011,0.7861829996109009,0.5758919715881348,0.8810014724731445,89,1757129421,,False,90,98484_00000,2025-09-05_23-30-21,25.026471376419067,2233.7898890972137,4011614,c1110a-s15.ufhpc,10.13.171.245,2233.7898890972137,90
0.6440947651863098,0.8175602555274963,0.5715441107749939,0.8782073259353638,90,1757129445,,False,91,98484_00000,2025-09-05_23-30-45,23.9791042804718,2257.7689933776855,4011614,c1110a-s15.ufhpc,10.13.171.245,2257.7689933776855,91
0.6746606230735779,0.7766938209533691,0.5713013410568237,0.8752331137657166,91,1757129470,,False,92,98484_00000,2025-09-05_23-31-10,24.73615837097168,2282.505151748657,4011614,c1110a-s15.ufhpc,10.13.171.245,2282.505151748657,92
0.6893681883811951,0.7629911303520203,0.5713398456573486,0.8915351033210754,92,1757129494,,False,93,98484_00000,2025-09-05_23-31-34,24.034911632537842,2306.540063381195,4011614,c1110a-s15.ufhpc,10.13.171.245,2306.540063381195,93
0.6811888813972473,0.7847057580947876,0.5558053851127625,0.8828770518302917,93,1757129519,,False,94,98484_00000,2025-09-05_23-31-59,24.448807954788208,2330.9888713359833,4011614,c1110a-s15.ufhpc,10.13.171.245,2330.9888713359833,94
0.650435209274292,0.8229739665985107,0.5418773889541626,0.8922629356384277,94,1757129543,,False,95,98484_00000,2025-09-05_23-32-23,24.20991849899292,2355.198789834976,4011614,c1110a-s15.ufhpc,10.13.171.245,2355.198789834976,95
0.6808541417121887,0.8007159233093262,0.5324021577835083,0.8974848985671997,95,1757129567,,False,96,98484_00000,2025-09-05_23-32-47,24.122048139572144,2379.3208379745483,4011614,c1110a-s15.ufhpc,10.13.171.245,2379.3208379745483,96
0.6491891741752625,0.798578143119812,0.5217533707618713,0.8973195552825928,96,1757129592,,False,97,98484_00000,2025-09-05_23-33-12,24.869922399520874,2404.190760374069,4011614,c1110a-s15.ufhpc,10.13.171.245,2404.190760374069,97
0.6633110046386719,0.7835978865623474,0.5182634592056274,0.8803991079330444,97,1757129617,,False,98,98484_00000,2025-09-05_23-33-37,25.43525218963623,2429.6260125637054,4011614,c1110a-s15.ufhpc,10.13.171.245,2429.6260125637054,98
0.6319828033447266,0.8126494288444519,0.5176539421081543,0.8391352891921997,98,1757129642,,False,99,98484_00000,2025-09-05_23-34-02,25.12766194343567,2454.753674507141,4011614,c1110a-s15.ufhpc,10.13.171.245,2454.753674507141,99
0.6212846040725708,0.7622588276863098,0.5216472744941711,0.8245604634284973,99,1757129668,,False,100,98484_00000,2025-09-05_23-34-28,25.259063005447388,2480.0127375125885,4011614,c1110a-s15.ufhpc,10.13.171.245,2480.0127375125885,100
0.6354106664657593,0.7758363485336304,0.5028969645500183,0.8702384829521179,100,1757129693,,False,101,98484_00000,2025-09-05_23-34-53,25.25147247314453,2505.264209985733,4011614,c1110a-s15.ufhpc,10.13.171.245,2505.264209985733,101
0.7132763862609863,0.7234028577804565,0.4895983636379242,0.9000742435455322,101,1757129719,,False,102,98484_00000,2025-09-05_23-35-19,26.084226846694946,2531.348436832428,4011614,c1110a-s15.ufhpc,10.13.171.245,2531.348436832428,102
0.6039964556694031,0.7639940977096558,0.4708663821220398,0.9070877432823181,102,1757129743,,False,103,98484_00000,2025-09-05_23-35-43,24.336479902267456,2555.6849167346954,4011614,c1110a-s15.ufhpc,10.13.171.245,2555.6849167346954,103
0.6586159467697144,0.784815788269043,0.4506146311759949,0.8982478380203247,103,1757129770,,False,104,98484_00000,2025-09-05_23-36-10,26.31914496421814,2582.0040616989136,4011614,c1110a-s15.ufhpc,10.13.171.245,2582.0040616989136,104
0.6592068672180176,0.7732130289077759,0.43190470337867737,0.9006233215332031,104,1757129794,,False,105,98484_00000,2025-09-05_23-36-34,24.08264446258545,2606.086706161499,4011614,c1110a-s15.ufhpc,10.13.171.245,2606.086706161499,105
0.6727597117424011,0.8085259199142456,0.4272923171520233,0.896306037902832,105,1757129818,,False,106,98484_00000,2025-09-05_23-36-58,24.550861120224,2630.637567281723,4011614,c1110a-s15.ufhpc,10.13.171.245,2630.637567281723,106
0.6033335328102112,0.8138673901557922,0.4249160885810852,0.8954243063926697,106,1757129844,,False,107,98484_00000,2025-09-05_23-37-24,25.684277772903442,2656.3218450546265,4011614,c1110a-s15.ufhpc,10.13.171.245,2656.3218450546265,107
0.6652895212173462,0.7839210033416748,0.41994643211364746,0.9156829118728638,107,1757129869,,False,108,98484_00000,2025-09-05_23-37-49,24.539416551589966,2680.8612616062164,4011614,c1110a-s15.ufhpc,10.13.171.245,2680.8612616062164,108
0.6295334100723267,0.8340530395507812,0.40976521372795105,0.9298113584518433,108,1757129893,,False,109,98484_00000,2025-09-05_23-38-13,24.62603998184204,2705.4873015880585,4011614,c1110a-s15.ufhpc,10.13.171.245,2705.4873015880585,109
0.6334115266799927,0.8021235466003418,0.4024827182292938,0.9326374530792236,109,1757129919,,False,110,98484_00000,2025-09-05_23-38-39,25.23292112350464,2730.720222711563,4011614,c1110a-s15.ufhpc,10.13.171.245,2730.720222711563,110
0.6063950657844543,0.7744498252868652,0.3938693702220917,0.9275879859924316,110,1757129943,,False,111,98484_00000,2025-09-05_23-39-03,24.465720653533936,2755.185943365097,4011614,c1110a-s15.ufhpc,10.13.171.245,2755.185943365097,111
0.5786891579627991,0.7964475750923157,0.386505126953125,0.9192051291465759,111,1757129968,,False,112,98484_00000,2025-09-05_23-39-28,24.860750913619995,2780.046694278717,4011614,c1110a-s15.ufhpc,10.13.171.245,2780.046694278717,112
0.6044177412986755,0.7936922907829285,0.38800501823425293,0.9004108309745789,112,1757129992,,False,113,98484_00000,2025-09-05_23-39-52,24.36940050125122,2804.4160947799683,4011614,c1110a-s15.ufhpc,10.13.171.245,2804.4160947799683,113
0.6133711934089661,0.7996014952659607,0.38494449853897095,0.8961712718009949,113,1757130016,,False,114,98484_00000,2025-09-05_23-40-16,24.057678699493408,2828.4737734794617,4011614,c1110a-s15.ufhpc,10.13.171.245,2828.4737734794617,114
0.6129544377326965,0.7335311770439148,0.38204285502433777,0.9091989994049072,114,1757130041,,False,115,98484_00000,2025-09-05_23-40-41,24.225509881973267,2852.699283361435,4011614,c1110a-s15.ufhpc,10.13.171.245,2852.699283361435,115
